,x,y,labels,headline,created_at,Topic,top_n_words,size
1223,10.917291,1.2528412,-1,Protestcamp: „Revolution ist der übelste Schwachsinn“,2020-09-27,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1224,11.546291,3.3961868,-1,"NSU, RAF, Oktoberfest-Anschlag: Kann ein neues Archiv Terror aufklären?",2020-09-27,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1225,4.478257,-5.1412044,-1,„Dann heißt es: du gegen den“ - Interview mit Frank Baranowski,2020-09-27,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1226,10.414964,-2.0074158,-1,Apple Watch Series 6 im Test: So gut ist die neue Smartwatch,2020-09-27,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1227,9.832071,-0.06938248,-1,Griechen vs. Perser: Superschlachtschiff eroberte die Seeherrschaft,2020-09-27,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1228,10.796389,2.3475747,-1,Griechenland: Angst vor Corona-Ausbreitung in Moria-Ersatzlager,2020-09-27,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1229,12.269933,0.073833406,-1,Bundesbank: Auf dem Corona-Konto des Bundes liegen 148 Milliarden Euro,2020-09-27,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1230,8.316672,-0.3116349,-1,Xeem: Zwei Studentinnen suchen für Unternehmen die perfekten Bewerber,2020-09-27,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1231,10.227172,-1.907128,-1,Große Fernseher: 55 bis 88 Zoll TVs - So kommen Sie in Kino Stimmung,2020-09-27,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1232,10.595986,1.7778864,-1,Corona-Krise: Wie das Virus Niedersachsen in die Knie zwingt,2020-09-27,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1233,6.8213015,1.1910114,-1,"Plácido Domingo: „Nein, das war kein Mea Culpa“",2020-09-27,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1234,6.461114,0.5400001,-1,Werner Mang: So gefährlich ist die Instagram-Aktion #samebodydifferentpost,2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1235,3.5365558,-5.7775245,-1,Desolates FC Schalke 04 geht gegen Werder Bremen unter,2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1236,3.5238802,-5.7654724,-1,Steffen Baumgart: „Ich kann Toni Leistners Reaktion total verstehen“,2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1237,9.217749,0.62497693,-1,Meißen versus Chantilly: Wer ist denn nun der größte Porzellan-Gigant?,2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1238,11.368638,2.5334527,-1,Michael Sandel: „Den Eliten fehlt es an Bescheidenheit“,2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1239,9.4729185,-0.8466689,-1,Wie fühlt sich eine Trump-Rally an? Sechs Erkenntnisse aus Virginia,2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1240,12.4561615,2.5188081,-1,"Kommunikation in der Politik: Es wirkt feige, sich zu verschanzen",2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1241,11.53928,5.8276286,-1,Rechtsterrorismus: Falsche Mythen um das Oktoberfest-Attentat und andere Neonazi-Morde,2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1242,11.187118,-0.80315924,-1,Mit Minister Scheuer vorwärts in die Vergangenheit,2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1243,11.400535,0.09573955,-1,Quereinstieg Deutsche Bahn – In zehn Monaten zum Lokführer,2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1244,12.564771,1.3240225,-1,Hamburg: Die CDU vollzieht nach ihrer Wahlpleite den Generationswechsel,2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1245,4.007405,-3.599954,-1,Schalke - Werder: Behörden untersagen kurzfristig Fans im Stadion,2020-09-26,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1246,9.857217,2.54072,-1,Spanisch vs. Thai: Warum schnelle Sprachen weniger Inhalt vermitteln,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1247,10.293409,-1.851289,-1,Mittelklasse Handy: Die besten Modelle für unter 200 Euro,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1248,12.04193,2.2548935,-1,Fridays for Future: Wieder Klima-Demos – Proteste im Kohlerevier,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1249,6.7746553,0.8330454,-1,Homosexualität: Ein Coming-Out ist heute noch oft mit Leid verbunden,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1250,9.324611,1.9397084,-1,Horoskop: So wird das Wochenende am 26. und 27. September 2020,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1251,10.028887,1.2050502,-1,Öfen: Das Märchen vom bösen Kachelofen & seine echten Vorteile,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1252,10.357648,-0.11527366,-1,Henkel: Wenn die KI ein individuelles Shampoo mischt,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1253,12.067614,3.9958582,-1,US-Wahlen 2020: Die Heimat der Kandidaten,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1254,12.311706,4.0503364,-1,Neffe von Pablo Escobar findet 18 Millionen Dollar in Hauswand in Kolumbien,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1255,7.3884745,-2.910685,-1,Boris Becker: „Ich werde mich mit allen rechtlichen Mitteln verteidigen“,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1256,11.054185,2.086342,-1,Klimacamp in Aachen darf nach Kontrolle bleiben,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1257,11.583852,1.359219,-1,Gleichstellungsmonitor Hamburg: „Das können wir nicht akzeptieren“,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1258,2.263632,-4.824578,-1,FC Bayern: Und dann kommen Javi Martínez die Tränen,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1259,8.326563,0.067528665,-1,"Offener Brief: Roger Waters, sie sind ein Verschwörungstheoretiker",2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1260,7.2830195,1.023855,-1,Mafia: Definitive Edition im Test – Brillantes Remaster eines Klassikers,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1261,8.392648,0.7191103,-1,"„Deutschland 89“: Diese Serie ist so gut, setzt sie bitte nicht fort",2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1262,9.870252,1.5678622,-1,Wegen Corona – Schulen schreiben Herbst-Gedichtklassiker um,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1263,11.482885,4.2801313,-1,NSU-Komplex: „Mir kamen die Tränen. Ich konnte ihre Fragen nicht beantworten“,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1264,8.235506,0.12992264,-1,"Musiklegenden: Die Beatles sind tot, Stern Meißen lebt",2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1265,8.524373,0.6602604,-1,Ausstellung: Käthe Kollwitz Museum präsentiert Plakatkunst des Art déco,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1266,7.6128845,0.7027818,-1,Klassik: Die zwölf schönsten Stimmen der Zukunft,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1267,7.8066845,1.0736129,-1,„Space Dogs“: Laikas verlorene Kinder – Filmstart und Trailer,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1268,10.482254,-1.4362851,-1,Kabel-TV: Es winkt das Ende der Kostenfalle,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1269,12.625919,2.520022,-1,Swastika im Staat New York: Ort in den USA möchte weiter Hakenkreuz heißen,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1270,9.050913,0.73334575,-1,Kunstfälschung: Museum Ludwig entlarvt Fälschungen aus eigener Kollektion,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1271,4.0378246,-3.9682136,-1,Vor dem Bremen-Spiel: Corona-Fall beeinträchtigt Schalkes Vorbereitung,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1272,9.0915575,2.2076752,-1,Muttermilch: Ein „Superfood“ für das Baby-Immunsystem?,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1273,10.677346,2.1168766,-1,"Hamm und Corona: „Kann morgen in jeder anderen Stadt passieren“, so der Oberbürgermeister",2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1274,8.509964,4.2452054,-1,Schleswig-Holstein: Pferd verteidigt Reiterin gegen übergriffigen Mann,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1275,3.344787,-5.813428,-1,Sieg in Berlin: Frankfurt für eine Nacht Tabellenführer,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1276,8.640766,2.603433,-1,Verhütung: Frauen verhüten seltener mit der Anti-Baby-Pille,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1277,10.649925,5.144623,-1,Rohwedder-Doku auf Netflix: Wer ermordete 1991 den Treuhand-Chef?,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1278,10.21866,2.4747844,-1,Deutsche Coronastrategie: „Die Hausärzte sind mit ihrem Latein am Ende“,2020-09-25,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1279,7.969096,1.4594476,-1,Missbrauch? Liebe? Kate Elizabeth Russells „Meine dunkle Vanessa“,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1280,6.706811,0.2643196,-1,Raf Simons macht Prada jünger und slicker. Bilder der ersten Kollektion,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1281,10.52109,4.464259,-1,Rechtsextremismus: Weitere NRW-Polizisten unter Verdacht,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1282,9.296963,0.471591,-1,Als der Pott noch kochte: Mit Gerburg Jahnke im Ruhr-Museum,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1283,9.044328,1.962068,-1,„Haarige Kunst“: Trauma oder Therapie – so extrem kann der Friseurbesuch sein,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1284,12.015403,2.1165779,-1,Greenpeace-Aktivisten klettern auf Düsseldorfer Staatskanzlei,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1285,6.1009216,1.5469644,-1,Donald Trump attackiert Herzogin Meghan: „Wünsche Harry viel Glück“,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1286,10.662825,-1.2375468,-1,Künstliche Intelligenz: Algorithmen sind politisch,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1287,12.696725,1.0326693,-1,Ahlener Programm: Als die CDU kurz die Planwirtschaft forderte,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1288,7.8850975,-0.58349514,-1,US-Wahl und Mode: Die amerikanische Modebranche bezieht Stellung,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1289,3.85603,-3.9924264,-1,Superstar positiv getestet: So begegnet Ibrahimovic dem Coronavirus,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1290,12.876184,0.73682034,-1,WELT Summit Vienna: Dieser Gipfel soll Europa wieder mächtig machen,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1291,10.644838,1.824633,-1,"Corona: Weiß Herr Lauterbach, was er da sagt?",2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1292,10.865839,-0.13328002,-1,Gerry-Weber-Gründer Gerhard Weber ist tot,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1293,12.574143,2.095401,-1,Sexistischer Spruch: Dorothee Bär springt Sawsan Chebli zur Seite,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1294,8.623792,3.3750813,-1,Zippert zappt: Abschiebepatentante Ursula,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1295,4.518742,-4.0697947,-1,Handball: Hautenge Tanktops sollen mehr Frauen in die Hallen locken,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1296,10.647934,4.538364,-1,Flüchtling und Atheist: „Deswegen halten die meisten Ex-Muslime die Klappe“,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1297,9.300701,2.2847798,-1,Stiftung Warentest: Auch teure Bio-Zahnpasten sind „mangelhaft“,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1298,11.424331,1.1038831,-1,Hamburg: Warnstreiks im öffentlichen Dienst – Beschäftigte fordern mehr Geld,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1299,12.747016,3.026849,-1,Migration: Afrikas lautes Schweigen zur europäischen Asylreform,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1300,8.857324,0.42095506,-1,"Hito Steyerl in Düsseldorf - kritisch, politisch, experimentell",2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1301,11.957902,0.6388822,-1,Kurzarbeitergeld: Missbrauch kostet über sechs Millionen,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1302,8.169797,-0.036865182,-1,„Infest“: Wie Papa Roach einen Klassiker schrieben,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1303,6.840386,1.2544072,-1,Rassismus-Debatte: Wie „Uncle Ben‘s“ Reis in Zukunft heißen wird,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1304,12.08668,-0.6978254,-1,Kampf gegen Klimawandel: Kalifornien lässt ab 2035 nur noch abgasfreie Neuwagen zu,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1305,10.620998,-1.0897884,-1,Verbraucherreport 2020: Vorsicht an der Haustür – es droht ein tückischer Herbst,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1306,4.060191,-3.014069,-1,"Friede Springer und Mathias Döpfner: „Er kam, um zu bleiben“",2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1307,9.352741,2.3914118,-1,Zu viel Glycyrrhizinsäure: Mann stirbt nach übermäßigem Lakritz-Verzehr,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1308,12.756652,3.8702245,-1,Argentinien: Die Welt hat ein neues großes Corona-Problemland,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1309,10.590527,-1.6337342,-1,Neuer Service: Samsung tritt mit eigenem Bezahldienst gegen Google und Apple an,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1310,10.979938,5.462389,-1,Heidenau bei Dresden: Junge Frau mit Kopftuch beleidigt und geschlagen,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1311,10.701657,2.4060636,-1,"Corona, Christian Drosten: „Weltweit geht es jetzt richtig los“",2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1312,6.0736985,-3.709629,-1,NFL: Mannschaftsarzt punktiert bei Chargers-Profi versehentlich die Lunge,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1313,11.977277,3.0464623,-1,Hep-Hep-Pogrome 1819: „Eine Judenschlacht wie im Mittelalter“,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1314,4.4897785,-3.7019138,-1,Fridays for Future: Behörde schrumpft Demo ein,2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1315,2.3291092,-4.9111724,-1,"Ciro Immobile: „Als ich kam, war in Dortmund die Luft raus“",2020-09-24,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1316,7.0961666,0.040691234,-1,„Sommerhaus der Stars“: Mit Absicht geschlagen?,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1317,11.521208,4.5697737,-1,800 Polizisten im Einsatz: Illegale Leiharbeit in Fleischindustrie - Razzien in mehreren Ländern ,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1318,13.189822,0.8934367,-1,Berlin-Trend: Michael Müller unbeliebtester Landeschef in Deutschland,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1319,4.4274507,-4.1522427,-1,Handball: HSV Hamburg kann wegen Corona-Infektionen nicht antreten,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1320,9.619059,4.136162,-1,NS-Prozess: 94-jähriger KZ-Wächter soll angeklagt werden,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1321,9.758611,-2.0622034,-1,„Tony Hawk’s Pro Skater“: Skateboard-Spiel kehrt mit Multiplayer zurück,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1322,4.3399177,-3.7135298,-1,"Corona: West Ham United spielt trotz positiver Tests, Tottenham nicht",2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1323,11.785872,-2.7565749,-1,Formel 1: Vettel hat die Vergleiche mit Michael Schumacher satt,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1324,4.551495,-3.5342546,-1,Supercup: Budapests Bürgermeister will Bayern gegen Sevilla ohne Fans,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1325,12.475767,1.0468628,-1,Entwicklungspolitik: Europa braucht eine Entwicklungsbank,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1326,8.828395,-1.2042872,-1,Handball: Arenabesitzer will Bundesligisten bei Saisonstart aussperren,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1327,11.775376,4.421149,-1,Versicherungsbetrug: Ein teures E-Bike als gestohlen melden,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1328,11.4851,2.1643205,-1,Corona: Die Zerstörung des Alltags,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1329,9.443051,0.60506153,-1,Laptops vom Land: Computerhersteller Terra aus Ostwestfalen im Porträt,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1330,12.445991,1.2779253,-1,Bevölkerungswanderung: Ost oder West ist nicht die Frage,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1331,10.487178,0.9298598,-1,Stadtplanung: Wohnungsbau oder Kleingarten - Kampf ums Grün,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1332,7.733601,1.9791887,-1,Eifersucht: Warum Fremdflirten deiner Beziehung schadet,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1333,7.6609874,1.161857,-1,Woody Allen: Der Antimoralist,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1334,11.096075,0.4298947,-1,Ökostrom-Gesetz: DIHK fordert Abschaffung der EEG-Umlage,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1335,11.942062,-0.7427812,-1,Führerschein umtauschen: Diese Fristen müssen Sie beachten,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1336,13.637912,2.6616337,-1,USA: Der Schilderkrieg – Symbol eines gespaltenen Landes,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1337,12.732633,3.131987,-1,"Mogration: Haben wir eine Pflicht, Migranten aufzunehmen?",2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1338,11.590295,2.364622,-1,Reform des Urheberrechts: Konflikt zwischen Ministerien,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1339,12.291135,3.5802436,-1,Regionalwahlen: Italien denkt politisch wieder traditionell,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1340,11.006628,0.95885426,-1,Corona: Eventbranche zum Krisengespräch im Hamburger Rathaus,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1341,11.506808,2.9596128,-1,Prerow: Ermittlungen gegen kritischen Abiturienten Fiete Korn eingestellt,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1342,11.7882595,2.2617943,-1,Neusprech: Warum man der Sprache keine Vorschriften machen kann,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1343,14.115768,4.322189,-1,Klimawandel ist Thema des Hamburger Extremwetterkongresses: „Winter wird kürzer“,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1344,11.323423,3.2018616,-1,München: Drogenskandal – Großangelegte Drogenrazzia gegen Polizisten,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1345,10.610194,3.7845345,-1,Cum-Ex-Verfahren: Warburg Bank kann Steuerschuld nicht auf Deutsche Bank abschieben,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1346,11.708405,2.5018551,-1,Hengameh Yaghoobifarah macht Werbung für das KaDeWe,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1347,7.8247733,2.5536795,-1,Chinas Kaiserin Cixi: Sie soll ihre Eunuchen genossen haben,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1348,17.692852,0.0834862,-1,Lotto „6 aus 49“: So winkt ein höherer Gewinn,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1349,3.3647668,-4.057141,-1,Mainz 05: Ausmusterung mit Folgen - Team tritt wegen Szalai in Streik,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1350,3.2043881,-4.5052485,-1,Torsten Frings: „Meppen ist für mich ein Sechser im Lotto“,2020-09-23,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1351,7.7370534,0.98981804,-1,Männer und Mode: Hemd aus der Hose? Stylische Männer brauchen keine Regeln,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1352,11.817917,2.2801497,-1,"Große Vermögen: Wer es zu Reichtum gebracht hat, sollte eine gewisse Demut empfinden",2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1353,8.893999,0.6437609,-1,Christian Drosten erhält Bundesverdienstorden,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1354,12.697504,1.4283817,-1,Richtungsstreit: AfD-Fraktion in niedersächsischem Landtag zerbrochen,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1355,8.566421,0.987599,-1,Gerhard Richter malt nicht mehr: „Irgendwann ist eben Ende“,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1356,10.186798,1.7022583,-1,Armut und Auswanderung: „Migration bringt selten mehr Wohlstand“,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1357,10.84025,2.505108,-1,Hamm nach Corona-Ausbreitung mit neuen Schutzmaßnahmen,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1358,8.989007,1.460596,-1,Ägyptologie: 27 intakte Sarkophage entdeckt,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1359,11.519359,3.7963576,-1,Dunja Hayali erhält Walter-Lübcke-Demokratie-Preis,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1360,11.820792,5.2673187,-1,Polizeieinsatz: Verdächtiges Paket für Karl Lauterbach im Bundestag eingegangen,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1361,11.879151,2.580086,-1,Migranten: Studie sieht keinen Anstieg von Ausländerfeindlichkeit durch Aufnahme,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1362,11.560094,4.683378,-1,Berlin und Brandenburg: Großrazzia wegen Geldwäsche und Steuerhinterziehung,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1363,3.0886168,-4.8606787,-1,Karl-Heinz Rummenigge: „Ich bin immer sehr zufriedenstellend bezahlt worden bei Bayern München“,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1364,11.768813,2.3097155,-1,Deniz Ohde erzählt in „Streulicht“ von einer Arbeiterkindheit,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1365,10.684124,5.250998,-1,Prozess: Tötung eines 83-Jährigen – der Angeklagte will sich nur gewehrt haben,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1366,11.148519,-0.8165265,-1,"Wirecard: Die Liste, die es so eigentlich nicht geben darf",2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1367,11.145826,4.339492,-1,Prozess gegen IS-Zelle: „Abu Fatima“ und seine Terrorbrüder in NRW,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1368,10.028747,5.4642134,-1,Mutmaßliches Opfer meldet sich: Neue Ermittlungen gegen Beschuldigten im Fall Maddie,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1369,13.502538,2.504527,-1,Zum 75. Jahrestag bekommen die UN von Merkel deutliche Kritik zu hören,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1370,10.530856,4.203375,-1,Julian Assange hört Stimmen: Psychiater sieht „hohes Suizid-Risiko“,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1371,11.487201,1.5797648,-1,Zippert zappt: Wie groß ist die Schnittmenge von 1 Lehrer und 1 Laptop?,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1372,6.493994,0.83591944,-1,„Mein Umweg zum Glück“: Cathy Hummels litt an Depression,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1373,12.110824,0.2576817,-1,LinkedIn-Ranking: Das sind Deutschlands beliebteste Start-ups,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1374,7.0860844,-0.094140396,-1,„Sommerhaus der Stars“: Wie RTL den eigenen Bachelor-Mythos entzaubert,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
1375,9.661066,1.3894945,-1,Shisha-Bars als Orte der Integration,2020-09-22,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
